0.0002  0.003800016767497536
0.0004  0.00380116293147161
0.0006000000000000001  0.003805103414850713
0.0008  0.003813919667570084
0.001  0.003829986297026551
0.0012  0.003855856812305219
0.0014  0.003894011549669718
0.0016  0.003946894151896139
0.0018  0.004016885775232177
0.002  0.004105510673881759
0.0022  0.004214015800526997
0.0024  0.004342820196167357
0.0026  0.004490816316741997
0.0028  0.00465607205535587
0.003  0.004835764888744206
0.0032  0.005025424866890316
0.0034  0.005222338871309999
0.0036  0.005423404135674883
0.0038  0.005625074166278153
0.004  0.005823608608315385
0.0042  0.00601496099709142
0.0044  0.006195006256555186
0.0046  0.006359614564514558
0.0048  0.006504676665087426
0.005  0.006626254667546822
0.0052  0.006720634917148172
0.0054  0.006784382297969335
0.0056  0.006814400667695354
0.0058  0.006808003891483249
0.006  0.006762925163953383
0.0062  0.006677347432093469
0.0064  0.00654993328258041
0.0066  0.006379814624715823
0.0068  0.006166588360152415
0.007  0.005910307671361328
0.0072  0.005611465003973133
0.0074  0.005270968633244338
0.0076  0.004890123738015899
0.0078  0.004470621579454856
0.008  0.004023098224215391
0.008200000000000001  0.003557814123028659
0.008400000000000001  0.003082619774786648
0.008600000000000002  0.002601874300114771
0.008800000000000001  0.002119673978595784
0.009000000000000001  0.001637540060188594
0.009200000000000002  0.001156763546316145
0.0094  0.0006783549117236406
0.009600000000000001  0.0002030813393371443
0.009800000000000001  -0.0002699396076845333
0.01  -0.0007439391347750981
0.0102  -0.001221352962618682
0.0104  -0.001704600898439353
0.0106  -0.002196053704117992
0.0108  -0.002698000356446858
0.011  -0.003212616598687741
0.0112  -0.003741935583953581
0.0114  -0.004287821162950236
0.0116  -0.004851944401760852
0.0118  -0.005435763498229944
0.012  -0.006040507520372812
0.0122  -0.006667163851978701
0.0124  -0.00731646950868579
0.0126  -0.007988906002592722
0.0128  -0.008684697988567285
0.013  -0.00940381506427972
0.0132  -0.01014597680995586
0.0134  -0.01091066036073998
0.0136  -0.01169711107951766
0.0138  -0.01250435531745155
0.014  -0.01333121563681588
0.0142  -0.01417632800359338
0.0144  -0.01503816073179157
0.0146  -0.01591503542339229
0.0148  -0.01680514937290948
0.015  -0.01770659941941731
0.0152  -0.01861740726138615
0.0154  -0.01953554585917884
0.0156  -0.02045896692088218
0.0158  -0.02138562913711072
0.016  -0.02231352702721583
0.0162  -0.02324071997414449
0.0164  -0.02416536134380686
0.0166  -0.02508572687731423
0.0168  -0.02600024228485216
0.017  -0.02690750939918062
0.0172  -0.02780633045144451
0.0174  -0.02869572975521155
0.0176  -0.02957497243960516
