0.0002  1.103213240783018
0.0004  4.111683545235826
0.0006000000000000001  8.617203144992397
0.0008  14.25357281986061
0.001  20.68808578297908
0.0012  27.6175457003586
0.0014  34.76566260103602
0.0016  41.88117102451952
0.0018  48.73590199399446
0.002  55.12440277093201
0.0022  60.86709665700054
0.0024  65.8091382898204
0.0026  69.82436272866661
0.0028  72.81988796942395
0.003  74.73452224590753
0.0032  75.5404837510374
0.0034  75.2479112066155
0.0036  73.88087435403799
0.0038  71.48901748313003
0.004  68.14623523102561
0.0042  63.94463170557368
0.0044  58.99309408222298
0.0046  53.41100519365283
0.0048  47.32492394307728
0.005  40.86459017419362
0.0052  34.15885164062974
0.0054  27.33303123028469
0.0056  20.50562282358768
0.0058  13.7857646216111
0.006  7.272963253391124
0.0062  1.05805427604032
0.0064  -4.779452043510455
0.0066  -10.16891816713993
0.0068  -15.04899585974214
0.007  -19.3674901666386
0.0072  -23.07911162625363
0.0074  -26.14528522837998
0.0076  -28.53341534909681
0.0078  -30.21675816936374
0.008  -31.17365947635194
0.008200000000000001  -31.41173594602236
0.008400000000000001  -30.92583570819884
0.008600000000000002  -29.69896889255382
0.008800000000000001  -27.71011884728484
0.009000000000000001  -24.9478402301867
0.009200000000000002  -21.41118011814991
0.0094  -17.11558958958108
0.009600000000000001  -12.09324032689366
0.009800000000000001  -6.392766146653467
0.01  -0.07831075977915923
0.0102  6.770852802971038
0.0104  14.0630714702378
0.0106  21.69713311265765
0.0108  29.56546724077567
0.011  37.55644210293315
0.0112  45.55758698348986
0.0114  53.45703529448617
0.0116  61.14632543686648
0.0118  68.52108298622768
0.012  75.48337574121349
0.0122  81.94201877166201
0.0124  87.81403368850825
0.0126  93.02482508012829
0.0128  97.50936535719262
0.013  101.2119828779126
0.0132  104.0870873879226
0.0134  106.0985848267401
0.0136  107.2216309018908
0.0138  107.4419619149868
0.014  106.755875264719
0.0142  105.1709975307241
0.0144  102.70612730522
0.0146  99.39158003293338
0.0148  95.26905452187717
0.015  90.39146841202088
0.0152  84.82319989436913
0.0154  78.63907870827056
0.0156  71.92445696148785
0.0158  64.77417117583745
0.016  57.29170360351127
0.0162  49.5878307604942
0.0164  41.77970216327297
0.0166  33.98822931189194
0.0168  26.33703354645207
0.017  18.95009429634594
0.0172  11.94960544604956
0.0174  5.453338907554069
0.0176  -0.4273207033226946
