0.0002  8.383748767682467e-05
0.0004  0.005730819870366288
0.0006000000000000001  0.01970241689551224
0.0008  0.04408126359685407
0.001  0.08033314728233883
0.0012  0.1293525763933388
0.0014  0.1907736868224941
0.0016  0.2644130111321017
0.0018  0.3499581166801859
0.002  0.4431244932479095
0.0022  0.5425256332261861
0.0024  0.6440219782018007
0.0026  0.7399806028731974
0.0028  0.8262786930693616
0.003  0.8984641669416786
0.0032  0.9482998907305444
0.0034  0.9845700220984115
0.0036  1.005326321824417
0.0038  1.008350153016346
0.004  0.992672210186158
0.0042  0.9567619438801701
0.0044  0.900226297318828
0.0046  0.8230415397968559
0.0048  0.7253105028643345
0.005  0.6078900122969827
0.0052  0.4719012480067415
0.0054  0.3187369041058095
0.0056  0.1500918486300852
0.0058  -0.03198388106052411
0.006  -0.2253936376493296
0.0062  -0.4278886592995761
0.0064  -0.6370707475652957
0.0066  -0.8505932893229391
0.0068  -1.066131322817038
0.007  -1.281403443955439
0.0072  -1.494213336940975
0.0074  -1.702481853643979
0.0076  -1.9042244761422
0.0078  -2.097510792805223
0.008  -2.237616776197322
0.008200000000000001  -2.326420505933659
0.008400000000000001  -2.375971741210058
0.008600000000000002  -2.40372737335939
0.008800000000000001  -2.411001607594934
0.009000000000000001  -2.410669592035951
0.009200000000000002  -2.403882569362248
0.0094  -2.392043172962522
0.009600000000000001  -2.376367861932482
0.009800000000000001  -2.365104735108388
0.01  -2.369997635452823
0.0102  -2.387069139217921
0.0104  -2.416239679103354
0.0106  -2.457264028393192
0.0108  -2.509733261644324
0.011  -2.573081211204417
0.0112  -2.646594926329194
0.0114  -2.729427894983267
0.0116  -2.820616194053083
0.0118  -2.919095482345457
0.012  -3.023720110714339
0.0122  -3.13328165802944
0.0124  -3.246528283535433
0.0126  -3.362182469534656
0.0128  -3.478959929872817
0.013  -3.59558537856217
0.0132  -3.710808728380701
0.0134  -3.823417753920583
0.0136  -3.932253593888369
0.0138  -4.036221189669448
0.014  -4.134301596821653
0.0142  -4.225561833887496
0.0144  -4.309163640990961
0.0146  -4.384373458003603
0.0148  -4.450569747585956
0.015  -4.507250232539126
0.0152  -4.554039209844205
0.0154  -4.590692988963435
0.0156  -4.617105308516679
0.0158  -4.633311081142684
0.016  -4.639489450525539
0.0162  -4.635964734643286
0.0164  -4.623206848311841
0.0166  -4.601827667536844
0.0168  -4.572577037689628
0.017  -4.536335571642313
0.0172  -4.494105261319442
0.0174  -4.446996518835165
0.0176  -4.396213421968008
